Time,BS,Energy,load,ESMODE,TXpower
20230102 170000,B_211,24.06576981,0.148914894,0.0,6.128550075
20230102 180000,B_211,24.36472347,0.241648936,0.0,6.128550075
20230102 190000,B_211,23.46786248,0.244510638,0.0,6.128550075
20230102 200000,B_211,24.81315396,0.192617021,0.0,6.128550075
20230102 210000,B_211,26.00896861,0.3215,0.0,6.128550075
20230102 220000,B_211,26.75635277,0.406234043,0.0,6.128550075
20230102 230000,B_211,25.11210762,0.451606383,0.0,6.128550075
20230103 000000,B_211,23.16890882,0.331053191,0.0,6.128550075
20230103 010000,B_211,22.42152466,0.151425532,0.0,6.128550075
20230103 020000,B_211,21.82361734,0.147946809,0.0,6.128550075
20230103 030000,B_211,21.52466368,0.060234043,0.0,6.128550075
20230103 040000,B_211,21.52466368,0.049457447,0.0,6.128550075
20230103 050000,B_211,22.122571,0.056468085,0.0,6.128550075
20230103 060000,B_211,23.01943199,0.115776596,0.0,6.128550075
20230103 070000,B_211,22.27204783,0.16587234,0.0,6.128550075
20230103 080000,B_211,22.27204783,0.109808511,0.0,6.128550075
20230103 090000,B_211,23.01943199,0.110968085,0.0,6.128550075
20230103 100000,B_211,24.81315396,0.1775,0.0,6.128550075
20230103 110000,B_211,24.96263079,0.289446809,0.0,6.128550075
20230103 120000,B_211,24.36472347,0.343638298,0.0,6.128550075
20230103 130000,B_211,24.06576981,0.258148936,0.0,6.128550075
20230103 150000,B_211,24.36472347,0.327553191,0.0,6.128550075
20230103 170000,B_211,25.56053812,0.473744681,0.0,6.128550075
20230103 180000,B_211,25.26158445,0.360287234,0.0,6.128550075
20230103 190000,B_211,23.46786248,0.319510638,0.0,6.128550075
20230103 200000,B_211,26.00896861,0.186893617,0.0,6.128550075
20230103 210000,B_211,25.71001495,0.408808511,0.0,6.128550075
20230103 220000,B_211,26.15844544,0.363489362,0.0,6.128550075
20230104 020000,B_211,21.97309417,0.082297872,0.0,6.128550075
20230104 030000,B_211,21.82361734,0.093468085,0.0,6.128550075
20230104 060000,B_211,22.122571,0.036478723,0.0,6.128550075
20230104 080000,B_211,23.16890882,0.07906383,0.0,6.128550075
20230104 090000,B_211,24.21524664,0.192734043,0.0,6.128550075
20230104 100000,B_211,23.16890882,0.258202128,0.0,6.128550075
20230104 110000,B_211,23.46786248,0.159361702,0.0,6.128550075
20230104 120000,B_211,24.21524664,0.196617021,0.0,6.128550075
20230104 140000,B_211,25.41106129,0.328840426,0.0,6.128550075
20230104 150000,B_211,24.21524664,0.340308511,0.0,6.128550075
20230104 160000,B_211,24.06576981,0.253489362,0.0,6.128550075
20230104 180000,B_211,23.16890882,0.199340426,0.0,6.128550075
20230104 190000,B_211,23.01943199,0.152053191,0.0,6.128550075
20230104 200000,B_211,23.46786248,0.170478723,0.0,6.128550075
20230104 210000,B_211,24.5142003,0.188744681,0.0,6.128550075
20230104 220000,B_211,25.11210762,0.262765957,0.0,6.128550075
20230104 230000,B_211,25.41106129,0.333074468,0.0,6.128550075
20230105 020000,B_211,21.82361734,0.075223404,0.0,6.128550075
20230105 030000,B_211,21.67414051,0.069542553,0.0,6.128550075
20230105 050000,B_211,21.37518685,0.040159574,0.0,6.128550075
20230105 070000,B_211,22.42152466,0.055755319,0.0,6.128550075
20230105 080000,B_211,22.42152466,0.107787234,0.0,6.128550075
20230105 090000,B_211,22.42152466,0.117425532,0.0,6.128550075
20230105 110000,B_211,22.42152466,0.102893617,0.0,6.128550075
20230105 150000,B_211,22.42152466,0.146297872,0.0,6.128550075
20230105 160000,B_211,23.91629297,0.131255319,0.0,6.128550075
20230105 180000,B_211,23.61733931,0.157255319,0.0,6.128550075
20230105 210000,B_211,25.26158445,0.339957447,0.0,6.128550075
20230105 220000,B_211,25.71001495,0.347617021,0.0,6.128550075
20230106 010000,B_211,21.97309417,0.081744681,0.0,6.128550075
20230106 020000,B_211,22.42152466,0.080648936,0.0,6.128550075
20230106 040000,B_211,21.22571001,0.116180851,0.0,6.128550075
20230106 060000,B_211,22.122571,0.098468085,0.0,6.128550075
20230106 080000,B_211,22.72047833,0.12606383,0.0,6.128550075
20230106 090000,B_211,22.27204783,0.141255319,0.0,6.128550075
20230106 100000,B_211,22.72047833,0.089989362,0.0,6.128550075
20230106 110000,B_211,21.97309417,0.126712766,0.0,6.128550075
20230106 120000,B_211,22.57100149,0.070882979,0.0,6.128550075
20230106 130000,B_211,23.31838565,0.131457447,0.0,6.128550075
20230106 160000,B_211,23.91629297,0.177989362,0.0,6.128550075
20230106 170000,B_211,23.76681614,0.215457447,0.0,6.128550075
20230106 180000,B_211,24.81315396,0.211276596,0.0,6.128550075
20230106 190000,B_211,24.81315396,0.298521277,0.0,6.128550075
20230106 200000,B_211,24.96263079,0.311308511,0.0,6.128550075
20230106 210000,B_211,24.21524664,0.307861702,0.0,6.128550075
20230106 220000,B_211,24.36472347,0.247382979,0.0,6.128550075
20230106 230000,B_211,24.66367713,0.298531915,0.0,6.128550075
20230107 070000,B_211,22.72047833,0.049191489,0.0,6.128550075
20230107 080000,B_211,22.42152466,0.154829787,0.0,6.128550075
20230107 090000,B_211,23.01943199,0.125765957,0.0,6.128550075
20230107 220000,B_211,26.75635277,0.240946809,0.0,6.128550075
20230101 010000,B_212,28.25112108,0.097223404,0.0,6.87593423
20230101 020000,B_212,26.15844544,0.130489362,0.0,6.87593423
20230101 040000,B_212,25.56053812,0.077542553,0.0,6.87593423
20230101 050000,B_212,25.56053812,0.038851064,0.0,6.87593423
20230101 060000,B_212,25.56053812,0.034159574,0.0,6.87593423
20230101 070000,B_212,27.35426009,0.042329787,0.0,6.87593423
20230101 080000,B_212,28.55007474,0.093840426,0.0,6.87593423
20230101 090000,B_212,28.55007474,0.126212766,0.0,6.87593423
20230101 100000,B_212,29.59641256,0.130914894,0.0,6.87593423
20230101 110000,B_212,29.74588939,0.169223404,0.0,6.87593423
20230101 120000,B_212,32.43647235,0.154797872,0.0,6.87593423
20230101 130000,B_212,35.5754858,0.24956383,0.0,6.87593423
20230101 140000,B_212,33.93124066,0.363202128,0.0,6.87593423
20230101 150000,B_212,34.08071749,0.302553191,0.0,6.87593423
20230101 160000,B_212,34.37967115,0.290957447,0.0,6.87593423
20230101 170000,B_212,34.67862481,0.318585106,0.0,6.87593423
20230101 180000,B_212,37.07025411,0.334702128,0.0,6.87593423
20230101 190000,B_212,38.71449925,0.438202128,0.0,6.87593423
20230101 200000,B_212,37.07025411,0.468776596,0.0,6.87593423
20230101 210000,B_212,35.87443946,0.408297872,0.0,6.87593423
20230101 220000,B_212,30.19431988,0.382829787,0.0,6.87593423
20230102 000000,B_212,28.99850523,0.098117021,0.0,6.87593423
20230102 010000,B_212,30.19431988,0.197425532,0.0,6.87593423
20230102 020000,B_212,25.85949178,0.165510638,0.0,6.87593423
20230102 030000,B_212,25.11210762,0.033893617,0.0,6.87593423
20230102 040000,B_212,25.11210762,0.024021277,0.0,6.87593423
20230102 050000,B_212,25.71001495,0.018702128,0.0,6.87593423
20230102 060000,B_212,25.56053812,0.042351064,0.0,6.87593423
20230102 090000,B_212,29.29745889,0.126223404,0.0,6.87593423
20230102 100000,B_212,28.25112108,0.147957447,0.0,6.87593423
20230102 110000,B_212,30.49327354,0.128212766,0.0,6.87593423
20230102 130000,B_212,36.62182362,0.282212766,0.0,6.87593423
20230102 140000,B_212,35.42600897,0.390085106,0.0,6.87593423
20230102 150000,B_212,35.27653214,0.349840426,0.0,6.87593423
20230102 160000,B_212,34.37967115,0.344702128,0.0,6.87593423
20230102 170000,B_212,35.12705531,0.302265957,0.0,6.87593423
20230102 180000,B_212,39.31240658,0.354925532,0.0,6.87593423
20230102 190000,B_212,41.10612855,0.518989362,0.0,6.87593423
20230102 200000,B_212,37.9671151,0.59606383,0.0,6.87593423
20230102 210000,B_212,33.03437967,0.424638298,0.0,6.87593423
20230102 220000,B_212,32.13751868,0.267340426,0.0,6.87593423
20230103 020000,B_212,27.65321375,0.14943617,0.0,6.87593423
20230103 040000,B_212,25.71001495,0.053712766,0.0,6.87593423
20230103 050000,B_212,25.85949178,0.043755319,0.0,6.87593423
20230103 080000,B_212,27.35426009,0.048031915,0.0,6.87593423
20230103 090000,B_212,27.65321375,0.101659574,0.0,6.87593423
20230103 100000,B_212,29.89536622,0.105340426,0.0,6.87593423
20230103 110000,B_212,30.34379671,0.179382979,0.0,6.87593423
20230103 120000,B_212,35.5754858,0.189797872,0.0,6.87593423
20230103 130000,B_212,39.76083707,0.371159574,0.0,6.87593423
20230103 140000,B_212,40.95665172,0.531148936,0.0,6.87593423
20230103 150000,B_212,38.86397608,0.535414894,0.0,6.87593423
20230103 160000,B_212,41.25560538,0.475404255,0.0,6.87593423
20230103 170000,B_212,38.71449925,0.578542553,0.0,6.87593423
20230103 190000,B_212,40.95665172,0.587159574,0.0,6.87593423
20230103 200000,B_212,39.01345291,0.544734043,0.0,6.87593423
20230103 210000,B_212,35.5754858,0.497595745,0.0,6.87593423
20230103 220000,B_212,31.09118087,0.332117021,0.0,6.87593423
20230103 230000,B_212,29.89536622,0.220978723,0.0,6.87593423
20230104 010000,B_212,26.9058296,0.055510638,0.0,6.87593423
20230104 020000,B_212,26.60687593,0.07806383,0.0,6.87593423
20230104 030000,B_212,27.05530643,0.077978723,0.0,6.87593423
20230104 050000,B_212,25.11210762,0.048787234,0.0,6.87593423
20230104 060000,B_212,25.41106129,0.018787234,0.0,6.87593423
20230104 080000,B_212,27.05530643,0.055329787,0.0,6.87593423
20230104 090000,B_212,27.35426009,0.08762766,0.0,6.87593423
20230104 100000,B_212,30.04484305,0.101648936,0.0,6.87593423
20230104 110000,B_212,32.58594918,0.206670213,0.0,6.87593423
20230104 120000,B_212,36.32286996,0.246723404,0.0,6.87593423
20230104 130000,B_212,41.10612855,0.419446809,0.0,6.87593423
20230104 140000,B_212,38.71449925,0.560531915,0.0,6.87593423
20230104 170000,B_212,41.10612855,0.580170213,0.0,6.87593423
20230104 180000,B_212,42.15246637,0.562031915,0.0,6.87593423
20230104 190000,B_212,39.01345291,0.615531915,0.0,6.87593423
20230104 210000,B_212,33.48281016,0.412095745,0.0,6.87593423
20230104 220000,B_212,30.04484305,0.273148936,0.0,6.87593423
20230104 230000,B_212,28.99850523,0.189446809,0.0,6.87593423
20230105 020000,B_212,26.15844544,0.082287234,0.0,6.87593423
20230105 030000,B_212,26.60687593,0.053468085,0.0,6.87593423
20230105 040000,B_212,25.26158445,0.066404255,0.0,6.87593423
20230105 050000,B_212,25.41106129,0.022095745,0.0,6.87593423
20230105 060000,B_212,25.85949178,0.035819149,0.0,6.87593423
20230105 070000,B_212,26.9058296,0.044723404,0.0,6.87593423
20230105 080000,B_212,28.99850523,0.0855,0.0,6.87593423
20230105 090000,B_212,29.44693572,0.150234043,0.0,6.87593423
20230105 100000,B_212,28.10164425,0.155287234,0.0,6.87593423
20230105 120000,B_212,33.03437967,0.186797872,0.0,6.87593423
20230105 140000,B_212,33.33333333,0.264510638,0.0,6.87593423
20230105 160000,B_212,33.48281016,0.278734043,0.0,6.87593423
20230105 180000,B_212,37.5186846,0.321489362,0.0,6.87593423
20230105 210000,B_212,31.98804185,0.338191489,0.0,6.87593423
20230105 220000,B_212,30.19431988,0.242425532,0.0,6.87593423
20230106 010000,B_212,25.85949178,0.073946809,0.0,6.87593423
20230106 020000,B_212,25.71001495,0.049702128,0.0,6.87593423
20230106 040000,B_212,26.30792227,0.09187234,0.0,6.87593423
20230106 060000,B_212,26.00896861,0.039159574,0.0,6.87593423
20230106 080000,B_212,29.14798206,0.122776596,0.0,6.87593423
20230106 090000,B_212,28.10164425,0.14912766,0.0,6.87593423
20230106 110000,B_212,29.89536622,0.113212766,0.0,6.87593423
20230106 120000,B_212,33.03437967,0.171574468,0.0,6.87593423
20230106 160000,B_212,35.42600897,0.309265957,0.0,6.87593423
20230106 180000,B_212,41.55455904,0.385106383,0.0,6.87593423
20230106 190000,B_212,45.88938714,0.58987234,0.0,6.87593423
20230106 210000,B_212,34.82810164,0.466648936,0.0,6.87593423
20230106 230000,B_212,27.50373692,0.217691489,0.0,6.87593423
20230107 070000,B_212,27.20478326,0.042606383,0.0,6.87593423
20230107 080000,B_212,29.14798206,0.092893617,0.0,6.87593423
20230107 090000,B_212,27.95216741,0.139702128,0.0,6.87593423
20230107 220000,B_212,28.40059791,0.228829787,0.0,6.87593423
20230101 010000,B_213,8.520179372,0.21693,0.0,6.128550075
20230101 020000,B_213,7.772795217,0.01101,1.831111111,6.128550075
20230101 030000,B_213,9.267563528,0.00829,2.0,6.128550075
20230101 040000,B_213,7.772795217,0.06079,1.509444445,6.128550075
20230101 070000,B_213,15.8445441,0.22544,0.0024999999999999996,6.128550075
20230101 080000,B_213,18.68460389,0.13356,0.0,6.128550075
20230101 090000,B_213,16.89088191,0.32529,0.0,6.128550075
20230101 100000,B_213,16.29297459,0.2034,0.0,6.128550075
20230101 110000,B_213,17.63826607,0.20211,0.0,6.128550075
20230101 120000,B_213,17.18983558,0.20258,0.0,6.128550075
20230101 130000,B_213,16.74140508,0.23082,0.0,6.128550075
20230101 140000,B_213,17.04035874,0.21434,0.0,6.128550075
20230101 150000,B_213,17.48878924,0.19088,0.0,6.128550075
20230101 160000,B_213,15.3961136,0.24014,0.0,6.128550075
20230101 170000,B_213,18.83408072,0.15028,0.0,6.128550075
20230101 190000,B_213,18.83408072,0.38084,0.0,6.128550075
20230101 200000,B_213,19.58146487,0.33652,0.0,6.128550075
20230101 210000,B_213,20.02989537,0.36721,0.0,6.128550075
20230101 220000,B_213,18.53512706,0.39857,0.0,6.128550075
20230101 230000,B_213,18.98355755,0.30919,0.0,6.128550075
20230102 000000,B_213,17.04035874,0.32282,0.0,6.128550075
20230102 030000,B_213,7.623318386,0.00927,1.911666667,6.128550075
20230102 040000,B_213,7.623318386,0.00824,2.0,6.128550075
20230102 050000,B_213,7.772795217,0.00825,2.0,6.128550075
20230102 060000,B_213,13.30343797,0.00836,1.9775,6.128550075
20230102 070000,B_213,15.09715994,0.04228,0.002777778,6.128550075
20230102 080000,B_213,19.43198804,0.12205,0.0,6.128550075
20230102 090000,B_213,17.33931241,0.3521,0.0,6.128550075
20230102 110000,B_213,18.23617339,0.34185,0.0,6.128550075
20230102 120000,B_213,16.14349776,0.27771,0.0,6.128550075
20230102 140000,B_213,18.38565022,0.28838,0.0,6.128550075
20230102 150000,B_213,19.13303438,0.28384,0.0,6.128550075
20230102 160000,B_213,18.98355755,0.31542,0.0,6.128550075
20230102 180000,B_213,19.58146487,0.33908,0.0,6.128550075
20230102 190000,B_213,18.68460389,0.39899,0.0,6.128550075
20230102 200000,B_213,19.43198804,0.31615,0.0,6.128550075
20230102 220000,B_213,20.02989537,0.33074,0.0,6.128550075
20230102 230000,B_213,18.68460389,0.40875,0.0,6.128550075
20230103 000000,B_213,18.53512706,0.32431,0.0,6.128550075
20230103 010000,B_213,8.669656203,0.29727,0.0,6.128550075
20230103 030000,B_213,7.623318386,0.00837,2.0,6.128550075
20230103 040000,B_213,7.623318386,0.00828,1.999722222,6.128550075
20230103 050000,B_213,7.922272048,0.00825,2.0,6.128550075
20230103 060000,B_213,17.04035874,0.00843,1.921944444,6.128550075
20230103 070000,B_213,13.90134529,0.23214,0.002777778,6.128550075
20230103 080000,B_213,17.93721973,0.04958,0.0,6.128550075
20230103 090000,B_213,18.98355755,0.26048,0.0,6.128550075
20230103 100000,B_213,19.28251121,0.33362,0.0,6.128550075
20230103 110000,B_213,17.7877429,0.33232,0.0,6.128550075
20230103 140000,B_213,20.02989537,0.27471,0.0,6.128550075
20230103 160000,B_213,19.28251121,0.30446,0.0,6.128550075
20230103 170000,B_213,17.93721973,0.3658,0.0,6.128550075
20230103 180000,B_213,19.13303438,0.28424,0.0,6.128550075
20230103 190000,B_213,18.83408072,0.34812,0.0,6.128550075
20230103 200000,B_213,19.7309417,0.32362,0.0,6.128550075
20230103 220000,B_213,18.38565022,0.40434,0.0,6.128550075
20230103 230000,B_213,17.33931241,0.29429,0.0,6.128550075
20230104 000000,B_213,16.74140508,0.25467,0.0,6.128550075
20230104 010000,B_213,8.22122571,0.20565,0.0,6.128550075
20230104 020000,B_213,7.922272048,0.0094,1.975,6.128550075
20230104 030000,B_213,7.772795217,0.00879,1.863888888,6.128550075
20230104 050000,B_213,7.772795217,0.00824,1.961388889,6.128550075
20230104 060000,B_213,17.04035874,0.00828,1.977777778,6.128550075
20230104 090000,B_213,18.08669656,0.12965,0.0,6.128550075
20230104 110000,B_213,18.53512706,0.29252,0.0,6.128550075
20230104 130000,B_213,18.38565022,0.12948,0.0,6.128550075
20230104 140000,B_213,19.43198804,0.30073,0.0,6.128550075
20230104 150000,B_213,20.02989537,0.36005,0.0,6.128550075
20230104 160000,B_213,17.93721973,0.37155,0.0,6.128550075
20230104 170000,B_213,19.43198804,0.27039,0.0,6.128550075
20230104 180000,B_213,18.98355755,0.36271,0.0,6.128550075
20230104 190000,B_213,18.53512706,0.32987,0.0,6.128550075
20230104 210000,B_213,19.43198804,0.28001,0.0,6.128550075
20230104 220000,B_213,18.38565022,0.35086,0.0,6.128550075
20230104 230000,B_213,18.23617339,0.32442,0.0,6.128550075
20230105 020000,B_213,7.623318386,0.03934,1.921111111,6.128550075
20230105 030000,B_213,7.623318386,0.0083,2.0,6.128550075
20230105 040000,B_213,7.623318386,0.00821,2.0,6.128550075
20230105 050000,B_213,7.623318386,0.0082,2.0,6.128550075
20230105 060000,B_213,14.94768311,0.00827,2.0,6.128550075
20230105 070000,B_213,16.14349776,0.12807,0.000277778,6.128550075
20230105 090000,B_213,16.44245142,0.32226,0.0,6.128550075
20230105 100000,B_213,17.93721973,0.1775,0.0,6.128550075
20230105 140000,B_213,15.8445441,0.26088,0.0,6.128550075
20230105 150000,B_213,17.18983558,0.12482,0.0,6.128550075
20230105 180000,B_213,17.48878924,0.30638,0.0,6.128550075
20230105 210000,B_213,19.58146487,0.40253,0.0,6.128550075
20230105 220000,B_213,17.33931241,0.36171,0.0,6.128550075
20230106 010000,B_213,8.669656203,0.21202,0.0,6.128550075
20230106 020000,B_213,7.772795217,0.03965,1.9808333340000002,6.128550075
20230106 040000,B_213,7.623318386,0.00825,2.0,6.128550075
20230106 060000,B_213,14.05082212,0.00835,2.0,6.128550075
20230106 080000,B_213,16.14349776,0.25703,0.0,6.128550075
20230106 090000,B_213,16.14349776,0.16706,0.0,6.128550075
20230106 100000,B_213,18.83408072,0.18363,0.0,6.128550075
20230106 110000,B_213,18.68460389,0.27786,0.0,6.128550075
20230106 120000,B_213,17.48878924,0.30127,0.0,6.128550075
20230106 160000,B_213,17.33931241,0.19452,0.0,6.128550075
20230106 180000,B_213,20.02989537,0.35288,0.0,6.128550075
20230106 200000,B_213,18.98355755,0.37274,0.0,6.128550075
20230106 210000,B_213,19.43198804,0.34402,0.0,6.128550075
20230106 220000,B_213,18.53512706,0.34311,0.0,6.128550075
20230106 230000,B_213,15.99402093,0.29216,0.0,6.128550075
20230107 070000,B_213,14.34977578,0.02511,0.000555556,6.128550075
20230101 010000,B_214,9.56651719,0.21399,0.0,6.87593423
20230101 030000,B_214,7.772795217,0.00829,2.0,6.87593423
20230101 050000,B_214,7.922272048,0.00821,2.0,6.87593423
20230101 060000,B_214,16.74140508,0.0083,1.9669444440000001,6.87593423
20230101 080000,B_214,22.57100149,0.1652,0.0,6.87593423
20230101 120000,B_214,23.31838565,0.1358,0.0,6.87593423
20230101 140000,B_214,25.41106129,0.3201,0.0,6.87593423
20230101 150000,B_214,24.36472347,0.2709,0.0,6.87593423
20230101 160000,B_214,24.96263079,0.23768,0.0,6.87593423
20230101 180000,B_214,28.55007474,0.32535,0.0,6.87593423
20230101 200000,B_214,30.7922272,0.47641,0.0,6.87593423
20230101 210000,B_214,27.80269058,0.47939,0.0,6.87593423
20230101 220000,B_214,26.30792227,0.37666,0.0,6.87593423
20230101 230000,B_214,20.92675635,0.30834,0.0,6.87593423
20230102 000000,B_214,19.88041854,0.13569,0.0,6.87593423
20230102 020000,B_214,7.922272048,0.01739,1.869444444,6.87593423
20230102 030000,B_214,7.922272048,0.00831,2.0,6.87593423
20230102 040000,B_214,7.922272048,0.00824,2.0,6.87593423
20230102 050000,B_214,7.922272048,0.00825,2.0,6.87593423
20230102 060000,B_214,17.93721973,0.00853,1.9752777780000002,6.87593423
20230102 080000,B_214,21.37518685,0.16422,0.0,6.87593423
20230102 090000,B_214,20.62780269,0.15991,0.0,6.87593423
20230102 100000,B_214,20.47832586,0.13107,0.0,6.87593423
20230102 110000,B_214,23.31838565,0.14145,0.0,6.87593423
20230102 120000,B_214,22.72047833,0.21719,0.0,6.87593423
20230102 130000,B_214,28.69955157,0.20942,0.0,6.87593423
20230102 150000,B_214,26.00896861,0.26747,0.0,6.87593423
20230102 160000,B_214,24.96263079,0.31306,0.0,6.87593423
20230102 170000,B_214,27.05530643,0.25522,0.0,6.87593423
20230102 180000,B_214,31.53961136,0.34998,0.0,6.87593423
20230102 210000,B_214,28.69955157,0.37971,0.0,6.87593423
20230102 220000,B_214,26.75635277,0.38907,0.0,6.87593423
20230102 230000,B_214,22.122571,0.34502,0.0,6.87593423
20230103 000000,B_214,22.27204783,0.2082,0.0,6.87593423
20230103 010000,B_214,8.968609865,0.17931,0.0,6.87593423
20230103 020000,B_214,7.922272048,0.01043,1.9725000000000001,6.87593423
20230103 030000,B_214,7.922272048,0.00837,2.0,6.87593423
